350.57,433.88,345
351.12,438.98,345
353,443.57,345
357.04,447.68,345
358.27,453.45,345
354.85,457.83,345
350.03,458.59,345
344.99,458.93,345
340.64,457.31,345
336.03,454.54,345
331.1,451.5,345
327.27,448.86,345
322.56,448.19,345
318.17,446.69,345
313.34,444.67,345
306.09,443.39,345
301.41,447.96,345
301.55,452.35,345
301.88,457.25,345
302.47,461.7,345
305.17,465.51,345
310.08,467.71,345
314.13,470.72,345
317.16,474.29,345
320.94,478.09,345
324.56,481.2,345
328.84,484.4,345
332.7,489.39,345
333.62,495.14,345
334.1,499.53,345
334.46,503.92,345
332.45,508.64,345
330.8,513.12,345
331.35,517.58,345
334.52,521.78,345
337,526.7,345
331.93,531.35,345
324.83,531.35,345
320.45,530.24,345
314.87,530.17,345
312,533.54,345
554.34,396.21,345
548.26,398.88,345
541.83,398.59,345
536.95,394.88,345
535.53,389.93,345
536.04,384.66,345
534.21,378.11,345
531.27,374.26,345
526.89,369.77,345
522.89,372.91,345
521.39,377.2,345
518.28,381.03,345
513.86,384.73,345
511.47,388.54,345
512.22,393.38,345
513.44,398.59,345
511.5,404.46,345
507.81,408.21,345
502.46,409.94,345
498.57,405.89,345
496.65,400.78,345
495.02,394.57,345
490.48,391.72,345
487.08,394.91,345
484.31,398.94,345
480.91,402.14,345
476.35,402.77,345
471.96,403.17,345
467.06,402.99,345
462.07,401.95,345
457.68,401.43,345
447.95,400.92,345
452.54,400.62,345
558.35,395.49,345
563.09,396.06,345
566.29,396.53,345
569.5,396.25,345
571.49,393.53,345
574.2,391.78,345
576.35,389.73,345
578.52,392.34,345
576.33,395.56,345
572.52,398.57,345
572.62,401.21,345
573.76,404.7,345
572.08,406.63,345
567.16,404.83,345
564.15,402.95,345
559.9,402.39,345
554.42,404.45,345
549.19,405.31,345
543.88,406.16,345
539.03,404.18,345
535.92,402.5,345
532.27,401.64,345
529.06,402.77,345
524.98,405.68,345
522.25,408.53,345
519.54,411.82,345
517.93,415,345
515.56,416.99,345
511.61,418.38,345
507.86,420.47,345
505.47,424.07,345
502.84,426.32,345
499.62,427.63,345
496.62,426.79,345
492.75,424.87,345
489.66,423.08,345
486.1,421.39,345
482.62,420.53,345
478.15,420.53,345
473.31,422.05,345
468.28,423.66,345
465.08,424.69,345
460.75,426.79,345
456.85,428.57,345
452.97,431.87,345
449.8,435.82,345
446.85,439.09,345
444.11,442.57,345
441.39,446.71,345
439.78,450.39,345
439.1,454.32,345
438.82,459.25,345
438.82,463.12,345
439.68,466.71,345
439.68,470.29,345
440.25,473.61,345
441.58,476.79,345
440.73,480.59,345
437.37,482.03,345
433.49,481.09,345
429.8,483.08,345
426.04,487.17,345
423.57,490.92,345
420.58,492.55,345
416.25,493.32,345
411.7,495.01,345
410.46,498.89,345
410.67,503.61,345
411.14,506.69,345
410.52,510.11,345
406.95,515.68,345
403.93,519.84,345
401.32,523.23,345
398.38,527,345
396.49,530.41,345
395.07,533.97,345
395.07,535.83,345
302.84,444.65,345
147.75,485.04,345
132.59,505.38,345
175.75,529.27,345
409.59,332.53,345
412.62,338.05,345
117.7,534.64,350
115.5,526.96,350
113.69,521.47,350
113.2,517.08,350
111.11,510.5,350
110.01,505.95,350
107.81,502.13,350
105.66,497.33,350
108.36,492.61,350
112.75,492.24,350
117.15,492.4,350
121.04,489.6,350
122.91,485.26,350
124.29,480.88,350
126.48,474.29,350
128.68,469.42,350
131.78,464.5,350
135.8,461.02,350
138.97,457.69,350
142.41,453.51,350
146.6,450.15,350
149.55,444.83,350
151.75,440.28,350
151.86,435.34,350
152.17,430.41,350
155.04,426.57,350
159.42,430.41,350
160.54,435.89,350
162.73,441.38,350
162.72,445.77,350
160.55,451.25,350
158.34,455.54,350
156.14,459.89,350
154.03,465.51,350
152.85,469.9,350
151.86,474.29,350
151.75,479.23,350
151.75,483.62,350
152.53,489.65,350
153.68,495.14,350
154.72,499.53,350
157.4,505.29,350
160.65,509.59,350
164.38,512.79,350
169.87,515.38,350
175.37,515.56,350
181.96,514.34,350
186.9,512.14,350
192.51,513.05,350
192.77,519.28,350
189.88,522.59,350
186.95,526.51,350
184.16,530.17,350
180.31,534.33,350
272.58,535.57,350
270.39,531.35,350
273.13,526.43,350
277.53,526.41,350
283.02,528.6,350
287.41,530.8,350
292.63,532.72,350
297.3,531.82,350
300.83,529.15,350
303.18,523.66,350
307.19,519.83,350
311.58,518.73,350
317.01,516.73,350
320.92,511.79,350
322.01,507.21,350
324.76,501.59,350
327.69,498.23,350
328.91,493.49,350
324.97,489.1,350
321.1,485.38,350
317.62,480.35,350
313.78,477.16,350
309.38,475.12,350
303.89,472.87,350
299.5,471.77,350
295.76,467.71,350
295.06,462.22,350
291.03,459.48,350
286.31,456.56,350
283.02,453.61,350
279.3,449.06,350
280.01,444.67,350
280.57,440.28,350
282.5,435.47,350
286.31,432.78,350
291.81,431.15,350
296.75,430.95,350
302.79,431.87,350
307.19,433.08,350
313.12,435.34,350
317.07,437.6,350
321.46,439.68,350
326.96,440.79,350
333.18,441.93,350
339.04,444.93,350
343.5,443.69,350
345.93,439.18,350
345.08,432.6,350
341.79,427.44,350
338.25,423.52,350
334.65,420.42,350
330.08,416.69,350
325.86,414.53,350
320.37,411.52,350
314.87,409.01,350
310.48,408.76,350
305.54,408.3,350
300.05,405.72,350
303.34,402.44,350
308.57,400.84,350
306.09,396.73,350
303.45,393.1,350
305.19,387.62,350
307.19,383.13,350
312.68,382.75,350
318.17,384.57,350
322.56,385.96,350
327.51,386.18,350
332.45,385.69,350
338.49,383.78,350
342.88,383.78,350
348.93,384.87,350
354.42,386.87,350
359.45,390.36,350
363.15,393.18,350
366.44,396.45,350
369.26,400.02,350
372.77,404.13,350
375.84,409.31,350
379.13,414.89,350
381.33,418.75,350
384.5,423.76,350
387.98,427.66,350
393.83,429.18,350
393.42,421.63,350
392.46,417.24,350
391.22,412.85,350
389.02,407.23,350
386.82,402.2,350
383.68,397.67,350
380.58,394.35,350
376.94,389.42,350
375.02,384.32,350
373.67,378.84,350
372.96,374.45,350
371.51,368.96,350
370.35,364.58,350
366.95,360.19,350
365.03,355.8,350
368.7,352.04,350
373.09,353.63,350
377.49,356.35,350
382.43,357.48,350
388.36,355.43,350
391.22,351.15,350
393.41,344.83,350
394.48,340.44,350
395.61,336.05,350
396.71,331.66,350
398.02,327.27,350
398.91,322.34,350
398.21,316.3,350
395.61,311.91,350
396.36,306.43,350
398,302.04,350
399.97,297.65,350
404.4,292.57,350
407.7,297.65,350
407.7,302.59,350
408.79,307.52,350
410.99,312.15,350
413.14,316.1,350
416.69,321.24,350
418.48,326.18,350
418.68,331.11,350
418.51,337.15,350
417.58,342.08,350
417.28,346.47,350
417.58,351.41,350
419,355.8,350
420.83,360.19,350
423.79,364.58,350
428.57,367.32,350
434.61,369.3,350
439,368.47,350
443.11,366.22,350
448.89,365.91,350
450.54,370.06,350
448.39,375.55,350
446.14,379.66,350
445.12,384.32,350
446.87,388.71,350
451.09,391.41,350
456.03,392.55,350
460.42,392.44,350
464.82,391.46,350
469.21,390.36,350
473.61,389.26,350
478.55,388.96,350
484.04,388.27,350
487.87,382.13,350
487.88,377.19,350
491.18,372.81,350
495.57,372,350
499.97,371.71,350
503.91,369.04,350
506.31,364.58,350
506.5,360.19,350
504.4,354.7,350
504.55,350.31,350
507.26,345.93,350
507.98,341.54,350
505.46,337.15,350
510.4,335.21,350
515.47,337.43,350
520.84,336.49,350
525.23,336.6,350
529.49,341.54,350
530.73,345.93,350
532.92,351.71,350
536.77,355.13,350
541.16,357.44,350
545.56,358.84,350
549.95,358.87,350
553.85,355.67,350
555.78,351.41,350
558.74,347.97,350
563.68,346.47,350
568.93,348.67,350
574.12,351.85,350
578.51,353.98,350
584,352.21,350
588.4,349.12,350
592.79,346.78,350
597.21,349.22,350
602.13,350.86,350
607.07,351.79,350
611.92,353.04,350
614.97,356.9,350
612.17,362.05,350
609.88,366.22,350
616.41,366.22,350
620.25,364.03,350
625.68,361.83,350
631.24,359.98,350
635.63,358.54,350
637.44,363.35,350
634.45,366.64,350
630.14,368.42,350
625.75,369.51,350
620.25,371.45,350
616.56,376.64,350
612.56,380.2,350
608.17,381.6,350
602.68,383.51,350
599,386.05,350
595.54,390.36,350
594.44,394.75,350
595.41,400.78,350
598.75,405.94,350
602.13,409.94,350
605.18,415.05,350
606.52,419.98,350
605.86,424.92,350
602.68,429.01,350
597.73,429.86,350
593.34,429.86,350
588.96,427.66,350
584.25,424.46,350
580.52,420.85,350
576.56,418.01,350
571.92,413.93,350
567.91,410.15,350
562.03,407.19,350
555.44,409.01,350
551.05,411.13,350
546.65,410.98,350
542.26,410.11,350
537.87,409.07,350
531.27,411.21,350
526.55,414.56,350
522.49,418.1,350
518.57,420.97,350
514.8,423.84,350
509.31,427.21,350
504.91,431.13,350
500.52,432.72,350
495.39,431.15,350
489.53,427.01,350
492.72,427.95,350
498.29,432.38,350
485.14,427.29,350
480.75,427.84,350
475.8,428.76,350
470.86,429.86,350
466.46,430.86,350
461.28,433.15,350
456.6,436.99,350
453.49,440.51,350
450.71,444.67,350
447.27,449.76,350
446.14,455.09,350
447.86,461.13,350
449.42,465.51,350
450.54,469.9,350
450.54,474.29,350
448.34,479.22,350
445.04,483.53,350
441.58,486.89,350
438.36,490.28,350
434.61,493.14,350
430.58,496.78,350
425.27,500.08,350
420.88,500.08,350
415.94,500.91,350
413.06,506.07,350
414.25,511.6,350
414.19,515.99,350
413.49,520.37,350
412.26,525.86,350
408.47,530.25,350
405.5,535.42,350
441.54,536.23,350
446.54,532.99,350
451.09,531.53,350
456.03,530.8,350
462.07,531.65,350
467.01,530.8,350
471.96,529.92,350
476.35,528.6,350
480.75,526.61,350
484.67,524.21,350
488.94,520.9,350
492.77,517.92,350
497.22,514.37,350
502.71,514.25,350
507.11,516.53,350
511.8,519.28,350
509.62,523.74,350
506.56,527.4,350
506.56,533.54,350
401.21,294.49,350
638.54,358.74,350
152.67,426.86,350
157.91,427.9,350
604.17,426.43,350
606.38,421.76,350
365.91,352.62,350
506.2,333.9,350
413.96,502.52,350
427.73,497.88,350
394.18,424.99,350
107.81,535.99,355
106.55,531.35,355
104.69,526.03,355
103.42,521.47,355
100.55,517.15,355
97.167,514.25,355
93.426,509.4,355
91.476,505.01,355
89.343,500.62,355
86.123,496.27,355
83.643,492.62,355
85.291,486.58,355
90.784,485.81,355
95.178,485.7,355
100.08,485.94,355
106.16,485.84,355
108.91,481.07,355
110.81,476.75,355
112.2,471.58,355
113.39,465.51,355
115.47,460.03,355
118.74,455.64,355
120.98,451.25,355
124.24,447.96,355
126.11,443.7,355
127.28,439.31,355
126.84,434.64,355
128.69,429.73,355
130.95,424.49,355
131.7,419.44,355
130.88,415.05,355
131.43,409.71,355
134.87,405.17,355
136.2,400.78,355
136.04,395.93,355
139.48,392.36,355
144.56,389.74,355
147.21,385.64,355
149.05,381.33,355
152.3,377.53,355
155.39,381.21,355
154.26,386.11,355
152.82,390.49,355
150.89,394.57,355
151.13,400.14,355
152.3,404.95,355
153.95,409.09,355
155.26,413.95,355
158.7,418.34,355
160.57,423.28,355
162.6,428.21,355
165.56,432.32,355
169.45,435.13,355
173.17,438.97,355
176.53,442.29,355
172.85,446.64,355
168.96,450.19,355
165.49,453.45,355
163.28,458.12,355
161.57,462.35,355
160.34,467.18,355
159.46,471.83,355
158.53,476.88,355
157.79,481.75,355
157.24,487,355
157.46,492.49,355
159.09,497.23,355
161.8,500.8,355
165.83,504.54,355
169.75,507.37,355
175.02,507.76,355
179.2,503.92,355
181.42,499.53,355
186.25,495.73,355
190.75,496.87,355
195.12,499.53,355
199.14,502.27,355
203.93,501.69,355
208.32,502.68,355
211.07,507.18,355
209.91,512.69,355
205.58,516.53,355
202.28,520.37,355
201.21,525.86,355
200.6,531.14,355
197.34,535.73,355
262.7,536.19,355
261.6,531.89,355
262.57,526.96,355
263.8,521.67,355
267.64,517.74,355
272.03,515.48,355
277.53,517.34,355
281.84,520.81,355
285.87,523.09,355
291.15,520.83,355
296.2,517.81,355
299.96,515.47,355
303.07,511.67,355
306.67,508.85,355
311.24,506.69,355
316.19,504.06,355
319.87,501.25,355
322.01,496.24,355
320.23,491.85,355
315.97,489.12,355
311.58,487.89,355
306.09,485.99,355
303.34,482.24,355
299.55,478.28,355
294.64,477.04,355
290.16,472.43,355
288.68,467.71,355
285.84,462.59,355
282.01,459.6,355
277.72,457.41,355
273.33,455.41,355
268.22,453.92,355
264.87,450.15,355
268.16,445.77,355
269.28,441.38,355
267.45,437,355
266.16,432.6,355
266.92,427.45,355
269.59,423.57,355
273.94,420.08,355
278.86,417.79,355
281.39,413.95,355
280.21,409.56,355
283.02,404.71,355
288.51,401.42,355
292.14,396.55,355
292.36,392,355
292.15,387.62,355
291.29,383.23,355
293.42,377.74,355
298.26,377.74,355
302.79,380.49,355
307.19,380.19,355
311.79,378.84,355
315.61,376.24,355
319.54,373.54,355
324.37,373.44,355
330.25,375.95,355
334.6,377.25,355
339.25,376.93,355
344.31,377.08,355
348.77,379.26,355
353.32,379.94,355
358.79,378.57,355
361.48,374.45,355
363.64,367.87,355
362.81,362.38,355
361.16,357.99,355
360.46,353.19,355
357.97,349.07,355
354.68,345.64,355
351.67,341.54,355
351.23,337.15,355
357.67,337.54,355
362.35,340.99,355
367.19,342.56,355
372.54,343.01,355
378.59,343.02,355
382.98,342.87,355
387.37,340.28,355
388.58,334.95,355
387.89,329.96,355
386.83,325.38,355
386.05,320.69,355
385.7,315.84,355
386.84,310.31,355
388.94,305.33,355
391.1,300.94,355
393.11,296.67,355
394.59,291.93,355
395.61,286.68,355
396.71,282.01,355
396.71,276.94,355
401.42,274.61,355
403.24,278.64,355
404.4,283.3,355
407.81,286.13,355
412.52,287.17,355
414.29,291.98,355
414.29,296.55,355
415.38,301.55,355
417.58,307.52,355
419.78,311.91,355
423.07,317.38,355
425.17,321.79,355
426.37,326.78,355
427.47,332.03,355
427.47,336.82,355
427.46,342.41,355
426.37,347.45,355
427.01,353.61,355
429.33,357.94,355
434.61,361.85,355
439.36,361.71,355
443.4,359.64,355
447.79,356.57,355
453.03,353.06,355
456.96,356.49,355
457.58,361.15,355
457.7,365.67,355
458.16,370.06,355
459.21,375.55,355
462.37,380.76,355
465.37,384.83,355
469.83,385.97,355
476.35,384.97,355
478.89,381.03,355
479.1,375.55,355
478.4,371.16,355
477.49,366.77,355
476.83,362.38,355
476.97,357.99,355
480.53,355.3,355
485.14,354.77,355
489.79,355.25,355
495.49,352.99,355
497.6,348.12,355
497.77,343.73,355
496.91,338.41,355
495.63,333.11,355
494.8,328.7,355
493.65,323.23,355
493.38,318.5,355
493.38,314.11,355
496.28,310.61,355
499,314.13,355
502.71,317.79,355
507.21,318.85,355
512.41,317.12,355
517.43,315.75,355
522.68,318.19,355
525.18,322.88,355
526.35,327.27,355
530.18,330.59,355
534.57,334.2,355
538.74,336.6,355
544.46,337.01,355
547.92,334,355
551.63,330.26,355
554.48,326.43,355
559.07,324.43,355
563.69,324.53,355
567.98,325.8,355
572.51,326.75,355
577.58,324.24,355
580.71,319.18,355
585.1,317.95,355
590.28,315.96,355
593.32,311.38,355
598.28,308.33,355
601.03,312.64,355
603.27,317.59,355
608.17,321.16,355
612.56,322.34,355
617.85,324.42,355
620.77,328.37,355
623,332.91,355
626.36,336.63,355
630.62,338.96,355
634.86,337.15,355
637.23,331.66,355
637.74,327.27,355
641.12,322.63,355
645.85,319.99,355
649.91,317.95,355
654.3,319.06,355
659.8,320.91,355
664.74,321.54,355
670.78,320.19,355
674.42,316.52,355
678.28,314.11,355
681.87,317.29,355
683.35,321.79,355
686.16,326.17,355
690.51,328.37,355
695.82,330.1,355
701.54,332.16,355
705.26,335.55,355
710.28,338.25,355
711.98,343.54,355
708.13,346.34,355
702.64,347.48,355
697.15,349.48,355
692.54,353.47,355
690.03,357.51,355
688.85,362.02,355
687.15,366.77,355
682.87,369.8,355
678.47,368.73,355
674.08,365.48,355
669.68,364.01,355
664.91,364.32,355
660.21,365.98,355
654.3,368.09,355
649.61,368.25,355
644.42,367.21,355
639.35,368.31,355
634.79,370.35,355
632.09,375.49,355
627.94,379.28,355
623.55,381.4,355
620.95,386.42,355
616.96,388.27,355
612.17,389.13,355
607.75,391.4,355
605.42,395.94,355
604.92,400.3,355
606.28,405.11,355
609.85,408.79,355
613.66,411.12,355
618.05,411.12,355
622.43,411.75,355
626.15,415.02,355
625.86,419.61,355
623.68,423.93,355
623,429.31,355
624.88,434.58,355
627.29,440.28,355
626.35,445.56,355
621.74,448.51,355
616.02,446.52,355
611.35,445.36,355
607.18,446.99,355
605.38,451.5,355
604.08,455.86,355
600.48,460.44,355
595.85,461.22,355
591.34,457.88,355
588.06,452.45,355
583,448.61,355
578.68,445.58,355
575.68,441.38,355
572.61,435.89,355
569.35,430.66,355
568.12,426.02,355
566.95,421.14,355
564.23,416.39,355
559.27,415.66,355
554.68,417.57,355
549.95,417.68,355
545.07,416.7,355
540.06,416.69,355
535.45,417.94,355
530.72,421.08,355
526.94,423.82,355
524.35,428.14,355
521.97,432.02,355
517.62,434.35,355
513.02,435.31,355
509.07,437.86,355
504.91,441.65,355
500.52,440.83,355
495.02,437.69,355
490.63,435.52,355
485.82,434.25,355
481.47,433.52,355
476.96,433.44,355
472.48,434.45,355
467.56,435.9,355
463.65,438.64,355
459.69,442.23,355
456.03,446.79,355
453.83,451.72,355
453.49,454.66,355
453.22,457.93,355
454.53,463.83,355
456.62,469.22,355
457.98,473.99,355
458.06,479.68,355
456.72,484.04,355
453.78,488.77,355
450.29,492.1,355
447.44,493.34,355
442.92,494.86,355
439.27,496.45,355
437.1,501.25,355
434.93,503.97,355
430.89,506.23,355
426.01,508.2,355
423.16,510.53,355
423.16,515.24,355
424.77,519.55,355
423.92,524.75,355
422.04,530.31,355
419.95,533.33,355
418.91,535.57,355
429.12,536.28,355
432.85,532.79,355
436.98,529.29,355
442.3,527.68,355
447.79,527.5,355
452.19,527.5,355
457.68,526.46,355
462.07,525.4,355
467.4,524.43,355
471.96,523.36,355
476.85,521.65,355
480.75,519.33,355
484.12,516.09,355
488.43,513.48,355
491.93,510.5,355
497.22,507.47,355
501.13,504.8,355
506.01,503.52,355
511.32,505.01,355
513.01,509.19,355
518.09,508.99,355
521.94,512.69,355
519.87,517.41,355
517.65,521.73,355
518.62,526.58,355
518.64,531.35,355
516.45,535.73,355
306.68,425.2,355
303.06,423.59,355
298.41,422.08,355
295.49,421.51,355
293.14,419.72,355
292.37,417.18,355
295.24,415,355
298.64,413.39,355
301.93,413.1,355
306.2,415.31,355
309.38,417.88,355
312.57,419.49,355
316.37,420.05,355
320.02,419.86,355
324.64,421.08,355
328.14,422.59,355
331.64,424.85,355
333.71,427.93,355
335.11,431.13,355
333.79,433.66,355
330.9,435.16,355
327.71,435.16,355
323.15,433.08,355
320.14,429.78,355
316.99,426.54,355
312.91,425.5,355
309.97,425.31,355
398.27,273.08,355
362.64,371.12,355
154.79,378.4,355
208.87,536.15,360
211.08,532.18,360
213.14,528.1,360
216.56,523.11,360
219.31,519.49,360
222.05,515.54,360
224.25,511.05,360
225.31,506.66,360
224.32,500.65,360
222.31,495.6,360
218.29,493.49,360
213.88,492.4,360
208.76,492.4,360
204.11,491.64,360
199.53,491.3,360
195.23,489.46,360
191,486.91,360
186.68,484.74,360
181.1,485.78,360
177.01,490.3,360
173.34,493.41,360
169.09,494.59,360
164.85,492.4,360
161.73,487.46,360
161.64,482.54,360
161.65,477.58,360
162.73,473.09,360
163.83,467.97,360
164.56,463.32,360
167.2,459.48,360
172.79,458.45,360
177.26,459.48,360
181.96,459.76,360
186.35,458.58,360
190.12,453.59,360
191.19,449.06,360
192.17,444.72,360
193.33,440.37,360
195.5,434.94,360
199.02,431.28,360
201.11,426.56,360
198.54,422.22,360
193.08,422.18,360
189.1,424.37,360
184.55,425.47,360
178.66,425.47,360
173.68,422.13,360
170.51,418.69,360
167.32,413.95,360
164.11,409.91,360
160.24,407.03,360
157.67,401.88,360
157.24,396.39,360
157.22,391.59,360
158.09,385.42,360
160.28,379.94,360
162.81,376.33,360
165.87,372.69,360
169.53,369.54,360
174.19,366.39,360
178.6,364.16,360
184.02,361.91,360
189.56,358.7,360
192.29,354.86,360
194.36,350.37,360
194.59,344.83,360
193.21,340.35,360
190.75,336.6,360
188,340.44,360
188,345.69,360
185.24,349.86,360
179.93,347.95,360
175.37,348.58,360
171.12,351.74,360
165.55,353.07,360
159.99,353.68,360
156.69,356.62,360
152.4,355.58,360
149.55,359.69,360
148.53,365.67,360
143.71,369.24,360
139.04,371.88,360
135.64,376.47,360
134.34,382.04,360
130.02,385.19,360
125.08,386.6,360
122.11,390.91,360
123.19,395.7,360
121.2,400.58,360
118,404.07,360
116.4,408.46,360
116.6,413.32,360
116.6,417.77,360
115.5,422.73,360
112.43,426.91,360
108.87,430.81,360
106.71,434.8,360
105.75,439.18,360
105.61,443.57,360
103.73,447.96,360
101.22,452.35,360
101.22,457.23,360
102.32,461.85,360
102.32,466.61,360
100.37,470.65,360
95.233,473.69,360
90.784,473.74,360
85.291,473.7,360
80.348,473.7,360
74.526,473.71,360
69.912,473.74,360
67.225,478.08,360
69.363,482.62,360
71.749,486.42,360
73.711,491.85,360
73.757,496.8,360
76.002,501.17,360
80.897,504.39,360
84.664,508.17,360
88.049,513.21,360
92.981,516.06,360
96.701,520.27,360
97.924,525.86,360
99.022,531.35,360
100.12,536.16,360
253.88,535.88,360
256.16,530.89,360
257.2,525.99,360
258.3,520.37,360
260.23,514.89,360
262.45,510.68,360
267.64,508.85,360
272.03,508.85,360
277.28,510.53,360
281.37,512.14,360
287.41,512.27,360
291.89,508.73,360
295.6,505.5,360
299.37,502.57,360
303.1,497.33,360
301.74,492.94,360
299.12,487.49,360
296.37,482.79,360
290.71,483.62,360
286.56,480.88,360
284.92,476.62,360
284.32,471.99,360
281.1,467.63,360
276.43,465.74,360
272.03,465.99,360
267.56,464.42,360
262.99,462.42,360
257.75,461.69,360
252.84,461.41,360
248.82,458.93,360
248.97,453.45,360
248.42,448.86,360
249.01,443.75,360
252.97,440.13,360
254.68,434.8,360
253.54,430.18,360
252.7,424.92,360
252.06,420.09,360
253.61,415.15,360
258.05,411.75,360
262.33,408.64,360
263.8,404.07,360
262.7,398.59,360
263.32,394.2,360
268.5,394.8,360
273.57,395.65,360
278.77,393.24,360
282.44,389.81,360
283.76,384.32,360
284.67,378.84,360
283.62,374.45,360
282.47,370.06,360
285.21,366.41,360
289.61,366.08,360
294,367.22,360
298.4,367.16,360
302.86,365.22,360
308.28,364.3,360
